Date,Open,High,Low,Close,Adj Close,Range,daily_delta,percentage_delta,Volume,Event,Category
9/16/2021,2234.310059,2242.840088,2217.350098,2232.909912,2232.909912,25.48999,-1.540039,-0.06892251,3984560000,1,0
9/17/2021,2233.550049,2240.72998,2220.389893,2236.870117,2236.870117,20.340087,3.960205,0.177356237,7289530000,1,0
9/20/2021,2233.100098,2233.100098,2155.340088,2182.199951,2182.199951,77.76001,-54.670166,-2.444047403,4898070000,1,2
9/21/2021,2183.719971,2201.709961,2172.830078,2186.179932,2186.179932,28.879883,3.979981,0.182383883,3920920000,1,0
9/22/2021,2188.100098,2234.169922,2188.100098,2218.560059,2218.560059,46.069824,32.380127,1.481128178,3939170000,1,0
9/23/2021,2220.060059,2265.810059,2220.060059,2259.040039,2259.040039,45.75,40.47998,1.824606002,3916350000,1,0
9/24/2021,2257.949951,2259.929932,2239.169922,2248.070068,2248.070068,20.76001,-10.969971,-0.485603212,3384290000,1,0
9/27/2021,2247.959961,2293.350098,2247.959961,2281,2281,45.390137,32.929932,1.46480897,4058650000,1,0
9/28/2021,2279.51001,2279.51001,2227.580078,2229.780029,2229.780029,51.929932,-51.219971,-2.245505085,4416550000,0,2
9/29/2021,2230.610107,2239.75,2221.719971,2225.310059,2225.310059,18.030029,-4.46997,-0.20046686,3712660000,0,0
9/30/2021,2226.73999,2239.540039,2204.370117,2204.370117,2204.370117,35.169922,-20.939942,-0.94098986,4448140000,0,0
10/1/2021,2205.909912,2252.040039,2197.149902,2241.629883,2241.629883,54.890137,37.259766,1.69026815,4010370000,0,0
10/4/2021,2240.850098,2240.850098,2210.610107,2217.469971,2217.469971,30.239991,-24.159912,-1.077783276,4307870000,0,0
10/5/2021,2218.469971,2245.030029,2218.469971,2228.360107,2228.360107,26.560058,10.890136,0.491106357,3902890000,0,0
10/6/2021,2226.050049,2226.050049,2188.689941,2214.959961,2214.959961,37.360108,-13.400146,-0.601345624,4009630000,0,0
10/7/2021,2217.580078,2265.219971,2217.580078,2250.090088,2250.090088,47.639893,35.130127,1.586038918,3843740000,0,0
10/8/2021,2250.320068,2256.560059,2233.090088,2233.090088,2233.090088,23.469971,-17,-0.755525305,3280160000,0,0
10/11/2021,2233,2251.649902,2220.639893,2220.639893,2220.639893,31.010009,-12.450195,-0.557532142,3281970000,0,0
10/12/2021,2221.550049,2241.399902,2221.550049,2234.27002,2234.27002,19.849853,13.630127,0.613792765,3558450000,0,0
10/13/2021,2235.02002,2241.969971,2220.23999,2241.969971,2241.969971,21.729981,7.699951,0.344629384,3620070000,0,0
10/14/2021,2243.949951,2275.51001,2243.949951,2274.179932,2274.179932,31.560059,32.209961,1.436681196,3598280000,0,0
10/15/2021,2276.73999,2306.27002,2265.649902,2265.649902,2265.649902,40.620118,-8.53003,-0.375081579,3819380000,0,0
10/18/2021,2265.060059,2272.350098,2255.409912,2267.840088,2267.840088,16.940186,2.190186,0.096669216,3662010000,0,0
10/19/2021,2269.25,2284.669922,2265.699951,2275.909912,2275.909912,18.969971,8.069824,0.355837435,3459130000,0,0
10/20/2021,2276.02002,2294.919922,2271.840088,2289.77002,2289.77002,23.079834,13.860108,0.608991943,3670760000,0,0
10/21/2021,2290.409912,2304,2284.969971,2296.179932,2296.179932,19.030029,6.409912,0.279936934,3822330000,0,0
10/22/2021,2295.669922,2299.72998,2277.040039,2291.27002,2291.27002,22.689941,-4.909912,-0.213829584,3758220000,0,0
10/25/2021,2291.800049,2314.840088,2291.800049,2312.639893,2312.639893,23.040039,21.369873,0.932664977,3899400000,0,0
10/26/2021,2313.350098,2321.469971,2296.070068,2296.080078,2296.080078,25.399903,-16.559815,-0.716056791,3879740000,0,0
10/27/2021,2295.449951,2295.449951,2252.48999,2252.48999,2252.48999,42.959961,-43.590088,-1.898456784,4226050000,0,0
10/28/2021,2253.899902,2298.76001,2253.899902,2297.97998,2297.97998,44.860108,45.48999,2.019542382,4132950000,1,1
10/29/2021,2296.73999,2302.350098,2287.860107,2297.189941,2297.189941,14.489991,-0.790039,-0.034379716,4510200000,1,0
11/1/2021,2298.080078,2358.639893,2298.080078,2358.120117,2358.120117,60.559815,60.930176,2.65237867,3971540000,1,1
11/2/2021,2358.25,2363.550049,2345.399902,2361.860107,2361.860107,18.150147,3.73999,0.158600487,3975250000,1,0
11/3/2021,2361.820068,2413.389893,2355.179932,2404.280029,2404.280029,58.209961,42.419922,1.796038719,4319660000,1,0
11/4/2021,2404.679932,2423.830078,2395.5,2402.429932,2402.429932,28.330078,-1.850097,-0.076950146,4462300000,1,0
11/5/2021,2403.129883,2449.139893,2403.129883,2437.080078,2437.080078,46.01001,34.650146,1.4422958,4467180000,1,0
11/8/2021,2438.360107,2458.860107,2438.060059,2442.73999,2442.73999,20.800048,5.659912,0.232241528,4269710000,1,0
11/9/2021,2442.219971,2442.219971,2414.429932,2427.290039,2427.290039,27.790039,-15.449951,-0.632484467,4117080000,0,0
11/10/2021,2426.439941,2428.969971,2380.76001,2389.580078,2389.580078,48.209961,-37.709961,-1.553582818,4503720000,0,0
11/11/2021,2390.5,2418.830078,2390.5,2409.139893,2409.139893,28.330078,19.559815,0.818546119,3926870000,0,0
11/12/2021,2409.459961,2417.199951,2405.840088,2411.780029,2411.780029,11.359863,2.640136,0.109588323,3728600000,0,0
11/15/2021,2412.040039,2421.070068,2392.889893,2400.929932,2400.929932,28.180175,-10.850097,-0.449879212,3488410000,0,0
11/16/2021,2400.100098,2408.340088,2386.51001,2405.02002,2405.02002,21.830078,4.090088,0.170354326,3972640000,0,0
11/17/2021,2404.209961,2404.209961,2369.110107,2377.01001,2377.01001,35.099854,-28.01001,-1.164647686,3969070000,0,0
11/18/2021,2377.600098,2385.98999,2348.52002,2363.590088,2363.590088,37.46997,-13.419922,-0.564571539,4226410000,0,0
11/19/2021,2362.439941,2362.439941,2341.570068,2343.159912,2343.159912,20.869873,-20.430176,-0.864370523,4253180000,0,0
11/22/2021,2343.669922,2369.629883,2331.350098,2331.350098,2331.350098,38.279785,-11.809814,-0.504012293,4441100000,0,0
11/23/2021,2331.25,2342.629883,2303.379883,2327.860107,2327.860107,39.25,-3.489991,-0.14969828,4277590000,0,0
11/24/2021,2326.699951,2334.370117,2303.939941,2331.459961,2331.459961,30.430176,3.599854,0.154642196,3418430000,0,0
11/25/2021,2326.699951,2334.370117,2303.939941,2331.459961,2331.459961,30.430176,3.599854,0.154642196,3418430000,0,0
11/26/2021,2328.97998,2328.97998,2215.23999,2245.939941,2245.939941,113.73999,-85.52002,-3.668088727,3517700000,0,2
11/29/2021,2248.899902,2281.280029,2232.090088,2241.97998,2241.97998,49.189941,-3.959961,-0.176316424,4336410000,0,0
11/30/2021,2241.050049,2241.050049,2175.679932,2198.909912,2198.909912,65.370117,-43.070068,-1.921072819,6625990000,0,0
12/1/2021,2203.120117,2253.370117,2147.399902,2147.419922,2147.419922,105.970215,-51.48999,-2.341614348,5366730000,0,2
12/2/2021,2147.620117,2211.659912,2147.620117,2206.330078,2206.330078,64.039795,58.910156,2.743299315,5077180000,0,1
12/3/2021,2207.060059,2216.179932,2143.120117,2159.310059,2159.310059,73.059815,-47.020019,-2.13114164,5240070000,0,2
12/6/2021,2160.159912,2218.27002,2154.620117,2203.47998,2203.47998,63.649903,44.169921,2.045557136,4770800000,0,1
12/7/2021,2206.77002,2271.709961,2206.77002,2253.790039,2253.790039,64.939941,50.310059,2.283209262,4492400000,0,1
12/8/2021,2254.310059,2276.75,2248.23999,2271.709961,2271.709961,28.51001,17.919922,0.795101659,4234600000,0,0
12/9/2021,2270.27002,2270.27002,2220.179932,2220.209961,2220.209961,50.090088,-51.5,-2.267014755,3903840000,1,2
12/10/2021,2221.429932,2240.379883,2200.100098,2211.810059,2211.810059,40.279785,-8.399902,-0.378338182,3870110000,1,0
12/13/2021,2211.590088,2211.590088,2169.01001,2180.5,2180.5,42.580078,-31.310059,-1.415585343,4397230000,1,0
12/14/2021,2178.919922,2189.709961,2153.209961,2159.649902,2159.649902,36.5,-20.850098,-0.9562072,4485430000,1,0
12/15/2021,2159.879883,2199.860107,2130.909912,2195.209961,2195.209961,68.950195,35.560059,1.646565907,4910130000,1,0
12/16/2021,2196.820068,2216.090088,2144.699951,2152.459961,2152.459961,71.390137,-42.75,-1.947421921,4829500000,1,0
12/17/2021,2152.51001,2186.360107,2124.73999,2173.929932,2173.929932,61.620117,21.469971,0.997462038,7987090000,1,0
12/20/2021,2170.969971,2170.969971,2107.679932,2139.870117,2139.870117,63.290039,-34.059815,-1.566739318,4635700000,1,0
12/21/2021,2141.409912,2203.02002,2141.409912,2202.949951,2202.949951,61.610108,63.079834,2.947834707,4072430000,0,1
12/22/2021,2202.429932,2222.52002,2195.419922,2221.899902,2221.899902,27.100098,18.949951,0.860207968,3319610000,0,0
12/23/2021,2222.25,2247.629883,2222.25,2241.580078,2241.580078,25.379883,19.680176,0.885736391,2913040000,0,0
12/24/2021,2222.25,2247.629883,2222.25,2241.580078,2241.580078,25.379883,19.680176,0.885736391,2913040000,0,0
12/27/2021,2242.47998,2261.889893,2230.330078,2261.459961,2261.459961,31.559815,19.879883,0.886869186,2770290000,0,0
12/28/2021,2261.040039,2274.540039,2245.570068,2246.51001,2246.51001,28.969971,-14.949951,-0.661075202,2707920000,0,0
12/29/2021,2246.350098,2252.790039,2236.649902,2249.23999,2249.23999,16.140137,2.72998,0.121520936,2963310000,0,0
12/30/2021,2249.350098,2271.820068,2247.469971,2248.790039,2248.790039,24.350097,-0.449951,-0.020004579,3124950000,0,0
12/31/2021,2245.929932,2258.110107,2244.850098,2245.310059,2245.310059,13.260009,-3.47998,-0.154748996,2677820000,0,0
1/3/2022,2246.709961,2284.139893,2246.709961,2272.560059,2272.560059,37.429932,27.25,1.213640846,3831020000,0,0
1/4/2022,2273.179932,2288.300049,2255.709961,2268.870117,2268.870117,32.590088,-3.689942,-0.162369394,4683170000,0,0
1/5/2022,2268.919922,2275.320068,2193.719971,2194,2194,81.600097,-74.870117,-3.299885544,4887960000,0,2
1/6/2022,2194.47998,2220.590088,2179.290039,2206.370117,2206.370117,41.300049,12.370117,0.563815725,4295280000,0,0
1/7/2022,2206.139893,2220.129883,2179.810059,2179.810059,2179.810059,40.319824,-26.560058,-1.203789781,4181510000,0,0
1/10/2022,2179.070068,2179.070068,2133.129883,2171.149902,2171.149902,45.940185,-8.660157,-0.397289524,4511810000,0,0
1/11/2022,2171.169922,2196.649902,2154.810059,2194,2194,41.839843,22.850098,1.052442209,4101590000,0,0
1/12/2022,2194.939941,2210.280029,2169.419922,2176.060059,2176.060059,40.860107,-17.939941,-0.817681905,4048220000,0,0
1/13/2022,2177.060059,2196.73999,2154.459961,2159.439941,2159.439941,42.280029,-16.620118,-0.763771107,4251730000,0,0
1/14/2022,2157.98999,2162.459961,2126.120117,2162.459961,2162.459961,36.339844,3.02002,0.139852002,4338490000,0,0
1/17/2022,2157.98999,2162.459961,2126.120117,2162.459961,2162.459961,36.339844,3.02002,0.139852002,4338490000,0,0
1/18/2022,2160.350098,2160.350098,2094.929932,2096.22998,2096.22998,65.420166,-66.229981,-3.062714788,4748700000,0,2
1/19/2022,2097.560059,2109.22998,2062.179932,2062.780029,2062.780029,47.050048,-33.449951,-1.595719521,4465740000,0,0
1/20/2022,2063.860107,2104.590088,2022.199951,2024.040039,2024.040039,82.390137,-38.73999,-1.87804756,4640870000,1,0
1/21/2022,2022.550049,2043.51001,1987.910034,1987.920044,1987.920044,55.599976,-36.119995,-1.784549431,5589100000,1,0
1/24/2022,1986.449951,2038.660034,1931.439941,2033.51001,2033.51001,107.220093,45.589966,2.293350084,6928110000,1,1
1/25/2022,2030.819946,2030.839966,1966.099976,2004.030029,2004.030029,64.73999,-29.479981,-1.449709166,5145050000,1,0
1/26/2022,2006.040039,2048.350098,1958.339966,1976.459961,1976.459961,90.010132,-27.570068,-1.375731282,5570640000,1,0
1/27/2022,1978.079956,2007.22998,1925.449951,1931.290039,1931.290039,81.780029,-45.169922,-2.285395247,5214200000,1,2
1/28/2022,1931.140015,1968.51001,1901.359985,1968.51001,1968.51001,67.150025,37.219971,1.927207734,5031090000,1,0
1/31/2022,1968.089966,2028.449951,1960.109985,2028.449951,2028.449951,68.339966,59.939941,3.044939609,5098610000,1,1
2/1/2022,2028.780029,2052.850098,2003.380005,2050.73999,2050.73999,49.470093,22.290039,1.098870543,4816830000,0,0
2/2/2022,2051.639893,2054.719971,2013.589966,2029.52002,2029.52002,41.130005,-21.21997,-1.034746974,4481580000,0,0
2/3/2022,2027.72998,2027.72998,1988.410034,1991.030029,1991.030029,39.319946,-38.489991,-1.896507086,4401970000,0,0
2/4/2022,1990.920044,2016.380005,1968.609985,2002.359985,2002.359985,47.77002,11.329956,0.569049981,4706290000,0,0
2/7/2022,2002.380005,2027.910034,2000.400024,2012.599976,2012.599976,27.51001,10.239991,0.511396106,4228480000,0,0
2/8/2022,2012.459961,2047.819946,2011.369995,2045.369995,2045.369995,36.449951,32.770019,1.628243038,4459620000,0,0
2/9/2022,2046.76001,2083.5,2046.76001,2083.5,2083.5,36.73999,38.130005,1.864210636,4524350000,0,0
2/10/2022,2082.51001,2105.209961,2039.619995,2051.159912,2051.159912,65.589966,-32.340088,-1.552200048,5314860000,0,0
2/11/2022,2051.26001,2074.060059,2016.410034,2030.150024,2030.150024,57.650025,-21.009888,-1.024293029,5251500000,0,0
2/14/2022,2030.180054,2048.26001,2011.369995,2020.790039,2020.790039,36.890015,-9.359985,-0.461048932,4600390000,0,0
2/15/2022,2022.219971,2078.330078,2022.219971,2076.459961,2076.459961,56.110107,55.669922,2.754859284,4430830000,0,1
2/16/2022,2075.629883,2084.97998,2060.320068,2079.310059,2079.310059,24.659912,2.850098,0.137257547,4283640000,0,0
2/17/2022,2078.5,2078.5,2025.119995,2028.089966,2028.089966,53.380005,-51.220093,-2.463321561,4539420000,0,2
2/18/2022,2028,2038.130005,2004.72998,2009.329956,2009.329956,33.400025,-18.76001,-0.925008768,4708060000,0,0
2/21/2022,2028,2038.130005,2004.72998,2009.329956,2009.329956,33.400025,-18.76001,-0.925008768,4708060000,0,0
2/22/2022,2008.680054,2016.430054,1970.630005,1980.170044,1980.170044,45.800049,-29.159912,-1.451225664,5121900000,0,0
2/23/2022,1980.98999,2001.550049,1942.27002,1944.089966,1944.089966,59.280029,-36.080078,-1.822069681,4797430000,0,0
2/24/2022,1942.300049,1996.839966,1894.449951,1996.01001,1996.01001,102.390015,51.920044,2.670660561,6752130000,0,1
2/25/2022,1995.839966,2040.930054,1988.01001,2040.930054,2040.930054,52.920044,44.920044,2.25049192,5177060000,0,1
2/28/2022,2040.310059,2059.439941,2020.51001,2048.090088,2048.090088,38.929931,7.160034,0.350822116,6071370000,0,0
3/1/2022,2047.23999,2050.649902,1995.420044,2008.51001,2008.51001,55.229858,-39.580078,-1.932535987,5846230000,0,0
3/2/2022,2009.01001,2065.709961,2009.01001,2058.870117,2058.870117,56.699951,50.360107,2.50733662,5337870000,0,1
3/3/2022,2059.149902,2067.280029,2019.97998,2032.410034,2032.410034,47.300049,-26.460083,-1.28517495,5039890000,0,0
3/4/2022,2031.160034,2031.160034,1985.51001,2000.900024,2000.900024,45.650024,-31.51001,-1.550376621,5797380000,0,0
3/7/2022,2001.030029,2007.459961,1951.209961,1951.329956,1951.329956,56.25,-49.570068,-2.477388545,6940470000,0,2
3/8/2022,1951.589966,2004.47998,1951.589966,1963.01001,1963.01001,52.890014,11.680054,0.598568887,7243120000,0,0
3/9/2022,1964.449951,2022.550049,1964.449951,2016.290039,2016.290039,58.100098,53.280029,2.714200576,5662670000,0,1
3/10/2022,2013.619995,2013.619995,1982.109985,2011.670044,2011.670044,31.51001,-4.619995,-0.229133454,4980830000,1,0
3/11/2022,2012.439941,2027.390015,1979.069946,1979.670044,1979.670044,48.320069,-32,-1.590718125,4938640000,1,0
3/14/2022,1979.790039,1983.430054,1932.709961,1941.719971,1941.719971,50.720093,-37.950073,-1.916989809,5574920000,1,0
3/15/2022,1942.079956,1969.849976,1942.079956,1968.969971,1968.969971,27.77002,27.25,1.403394949,5392470000,1,0
3/16/2022,1970.109985,2031.800049,1970.109985,2030.719971,2030.719971,61.690064,61.75,3.13615753,6309750000,1,1
3/17/2022,2029.880005,2065.02002,2019.209961,2065.02002,2065.02002,45.810059,34.300049,1.689058535,4985090000,1,0
3/18/2022,2064.689941,2087.550049,2059.689941,2086.139893,2086.139893,27.860108,21.119873,1.022744225,8278430000,1,0
3/21/2022,2085.820068,2093.379883,2054.780029,2065.939941,2065.939941,38.599854,-20.199952,-0.968293261,4869820000,1,0
3/22/2022,2066.919922,2097.610107,2066.919922,2088.340088,2088.340088,30.690185,22.400147,1.084259351,4754840000,0,0
3/23/2022,2086.699951,2086.699951,2051.449951,2052.209961,2052.209961,35.25,-36.130127,-1.730088275,4550670000,0,0
3/24/2022,2054.100098,2075.48999,2047.27002,2075.439941,2075.439941,28.21997,23.22998,1.131949481,4131390000,0,0
3/25/2022,2075.889893,2081.320068,2064.199951,2077.97998,2077.97998,17.120117,2.540039,0.12238557,4305020000,0,0
3/28/2022,2078.300049,2078.300049,2049.540039,2078.060059,2078.060059,28.76001,0.080079,0.003853694,4312260000,0,0
3/29/2022,2079.310059,2138.449951,2079.310059,2133.100098,2133.100098,59.139892,55.040039,2.648625999,5085910000,0,1
3/30/2022,2132.830078,2132.830078,2084.370117,2091.070068,2091.070068,48.459961,-42.03003,-1.970373075,4385570000,0,0
3/31/2022,2090.909912,2100.73999,2069.219971,2070.129883,2070.129883,31.520019,-20.940185,-1.001410011,4823020000,0,0
4/1/2022,2071.219971,2091.72998,2068.050049,2091.110107,2091.110107,23.679931,20.980224,1.0134738,4562940000,0,0
4/4/2022,2091.530029,2096.929932,2076.5,2095.439941,2095.439941,20.429932,4.329834,0.207059111,4547350000,0,0
4/5/2022,2095,2103.360107,2043.079956,2046.040039,2046.040039,60.280151,-49.399902,-2.357495485,4800620000,0,2
4/6/2022,2044.810059,2044.810059,2005.050049,2016.939941,2016.939941,39.76001,-29.100098,-1.422264347,4986830000,0,0
4/7/2022,2016.880005,2024,1984.150024,2009.800049,2009.800049,39.849976,-7.139892,-0.353996262,4821490000,0,0
4/8/2022,2009.060059,2017.079956,1993.040039,1994.560059,1994.560059,24.039917,-15.23999,-0.75828389,4083200000,0,0
4/11/2022,1993.530029,2004.680054,1976.589966,1980.319946,1980.319946,28.090088,-14.240113,-0.713947566,4266290000,0,0
4/12/2022,1983.130005,2027.550049,1980.959961,1986.939941,1986.939941,46.590088,6.619995,0.334289164,4152090000,0,0
4/13/2022,1987.329956,2028.790039,1987.329956,2025.099976,2025.099976,41.460083,38.160035,1.920542952,3828150000,0,0
4/14/2022,2025.170044,2034.219971,2004.969971,2004.97998,2004.97998,29.25,-20.119996,-0.993530998,4083090000,0,0
4/15/2022,2025.170044,2034.219971,2004.969971,2004.97998,2004.97998,29.25,-20.119996,-0.993530998,4083090000,0,0
4/18/2022,2003.27002,2003.27002,1981.689941,1990.130005,1990.130005,21.580079,-14.849975,-0.740654528,3910490000,0,0
4/19/2022,1990.209961,2035.790039,1990.209961,2030.77002,2030.77002,45.580078,40.640015,2.042078402,4108120000,0,1
4/20/2022,2032.390015,2052.080078,2032.390015,2038.189941,2038.189941,19.690063,7.419921,0.365374756,4290450000,0,0
4/21/2022,2046.709961,2060.080078,1986.910034,1991.459961,1991.459961,73.170044,-46.72998,-2.292719587,4636890000,0,2
4/22/2022,1986.660034,1986.660034,1939.339966,1940.660034,1940.660034,47.320068,-50.799927,-2.550888694,4651940000,0,2
4/25/2022,1933.23999,1954.400024,1908.819946,1954.199951,1954.199951,45.580078,13.539917,0.697696493,5240040000,0,0
4/26/2022,1940.079956,1940.079956,1890.469971,1890.469971,1890.469971,49.609985,-63.72998,-3.261180104,4689970000,0,2
4/27/2022,1891.109985,1909.109985,1879.650024,1884.040039,1884.040039,29.459961,-6.429932,-0.340123467,4769680000,0,0
4/28/2022,1891.920044,1927.47998,1864.420044,1917.939941,1917.939941,63.059936,33.899902,1.799319616,4854180000,1,0
4/29/2022,1914.359985,1928.319946,1860.579956,1864.099976,1864.099976,67.73999,-53.839965,-2.807176797,5084030000,1,2
5/2/2022,1863.660034,1888.839966,1839.25,1882.910034,1882.910034,49.589966,18.810058,1.009069162,5163790000,1,0
5/3/2022,1882.579956,1907.300049,1875.97998,1898.859985,1898.859985,31.320069,15.949951,0.847090446,4582050000,1,0
5/4/2022,1904.089966,1952.75,1875.359985,1949.920044,1949.920044,77.390015,51.060059,2.688984939,5136360000,1,1
5/5/2022,1935.640015,1935.640015,1849.449951,1871.150024,1871.150024,86.190064,-78.77002,-4.039653843,5077030000,1,2
5/6/2022,1867.72998,1867.72998,1821.099976,1839.560059,1839.560059,46.630004,-31.589965,-1.688264682,5116940000,1,0
5/9/2022,1833.47998,1833.47998,1754.209961,1762.079956,1762.079956,79.270019,-77.480103,-4.211882217,5954520000,1,2
5/10/2022,1771.459961,1794.640015,1727.380005,1761.790039,1761.790039,67.26001,-0.289917,-0.016453113,5885820000,0,0
5/11/2022,1763.02002,1791.849976,1715.77002,1718.140015,1718.140015,76.079956,-43.650024,-2.477595118,5816140000,0,2
5/12/2022,1714.060059,1752.550049,1701.150024,1739.380005,1739.380005,51.400025,21.23999,1.236219971,6286450000,0,0
5/13/2022,1748.23999,1804.380005,1748.23999,1792.670044,1792.670044,56.140015,53.290039,3.063737587,5183340000,0,1
5/16/2022,1790.609985,1802.630005,1778.670044,1783.430054,1783.430054,23.959961,-9.23999,-0.515431718,4415030000,0,0
5/17/2022,1796.359985,1840.300049,1796.359985,1840.300049,1840.300049,43.940064,56.869995,3.188798735,4841410000,0,1
5/18/2022,1834.150024,1834.150024,1765.25,1774.849976,1774.849976,68.900024,-65.450073,-3.556489228,5103220000,0,2
5/19/2022,1769.839966,1797.22998,1759.660034,1776.219971,1776.219971,37.569946,1.369995,0.077189341,5113550000,0,0
5/20/2022,1784.079956,1797.439941,1730.880005,1773.27002,1773.27002,66.559936,-2.949951,-0.166080274,5130730000,0,0
5/23/2022,1786.430054,1799.27002,1769.119995,1792.76001,1792.76001,30.150025,19.48999,1.099098828,4420030000,0,0
5/24/2022,1780.199951,1780.199951,1736.109985,1764.829956,1764.829956,44.089966,-27.930054,-1.557936023,4923190000,0,0
5/25/2022,1760.420044,1807.430054,1759.199951,1799.160034,1799.160034,48.230103,34.330078,1.94523432,4802560000,0,0
5/26/2022,1808.640015,1847.829956,1808.640015,1838.23999,1838.23999,39.189941,39.079956,2.172122283,4709970000,0,1
5/27/2022,1845.23999,1887.900024,1845.23999,1887.900024,1887.900024,42.660034,49.660034,2.701498948,4375620000,0,1
5/30/2022,1845.23999,1887.900024,1845.23999,1887.900024,1887.900024,42.660034,49.660034,2.701498948,4375620000,0,1
5/31/2022,1882,1883.189941,1856.560059,1864.040039,1864.040039,26.629882,-23.859985,-1.263837316,6822640000,0,0
6/1/2022,1871.459961,1877.48999,1830.199951,1854.819946,1854.819946,47.290039,-9.220093,-0.494629558,4531800000,0,0
6/2/2022,1855.349976,1897.670044,1854.51001,1897.670044,1897.670044,43.160034,42.850098,2.310202567,4405790000,0,1
6/3/2022,1886.609985,1889.449951,1872.22998,1883.050049,1883.050049,17.219971,-14.619995,-0.770418179,3711110000,0,0
6/6/2022,1893.449951,1903.51001,1881.72998,1889.890015,1889.890015,21.78003,6.839966,0.363238672,4332700000,0,0
6/7/2022,1879.77002,1919.72998,1870.939941,1919.560059,1919.560059,48.790039,29.670044,1.569934957,4248210000,0,0
6/8/2022,1913.969971,1916.079956,1883.26001,1891.01001,1891.01001,32.819946,-28.550049,-1.487322518,4159470000,0,0
6/9/2022,1884.959961,1884.959961,1850.670044,1850.859985,1850.859985,34.289917,-40.150025,-2.123205313,4134170000,1,2
6/10/2022,1833.150024,1833.150024,1792.599976,1800.280029,1800.280029,40.550048,-50.579956,-2.732781324,4889640000,1,2
6/13/2022,1770.5,1770.5,1708.26001,1714.589966,1714.589966,62.23999,-85.690063,-4.759818563,5636890000,1,2
6/14/2022,1717.329956,1723.189941,1692.319946,1707.829956,1707.829956,30.869995,-6.76001,-0.394263943,5153890000,1,0
6/15/2022,1718.150024,1751.5,1704.420044,1731.140015,1731.140015,47.079956,23.310059,1.364893438,5530480000,1,0
6/16/2022,1707.849976,1707.849976,1641.469971,1649.839966,1649.839966,66.380005,-81.300049,-4.696330065,5644930000,1,2
6/17/2022,1657.01001,1684.550049,1652.02002,1665.689941,1665.689941,32.530029,15.849975,0.960697724,8520740000,1,0
6/20/2022,1657.01001,1684.550049,1652.02002,1665.689941,1665.689941,32.530029,15.849975,0.960697724,8520740000,1,0
6/21/2022,1681.099976,1711.73999,1681.099976,1694.030029,1694.030029,30.640014,28.340088,1.701402362,5292260000,1,0
6/22/2022,1678.51001,1703.380005,1665.540039,1690.280029,1690.280029,37.839966,-3.75,-0.221365615,5058990000,0,0
6/23/2022,1693.27002,1714.040039,1680.550049,1711.670044,1711.670044,33.48999,21.390015,1.265471675,5098640000,0,0
6/24/2022,1720.040039,1765.73999,1720.040039,1765.73999,1765.73999,45.699951,54.069946,3.158900057,8120260000,0,1
6/27/2022,1772.890015,1781.459961,1758.310059,1771.73999,1771.73999,23.149902,6,0.339800879,4325310000,0,0
6/28/2022,1778.619995,1792.579956,1738.810059,1738.839966,1738.839966,53.769897,-32.900024,-1.856932969,4270120000,0,0
6/29/2022,1737.829956,1737.829956,1703.800049,1719.369995,1719.369995,34.029907,-19.469971,-1.119710346,4211240000,0,0
6/30/2022,1706.47998,1722.089966,1680.400024,1707.98999,1707.98999,41.689942,-11.380005,-0.661870629,4840070000,0,0
7/1/2022,1705.069946,1728.910034,1690.910034,1727.76001,1727.76001,38,19.77002,1.1575021,4046950000,0,0
7/4/2022,1705.069946,1728.910034,1690.910034,1727.76001,1727.76001,38,19.77002,1.1575021,4046950000,0,0
7/5/2022,1714.859985,1741.339966,1681.579956,1741.329956,1741.329956,59.76001,13.569946,0.785406881,5076590000,0,0
7/6/2022,1738.689941,1747.930054,1712.160034,1727.550049,1727.550049,35.77002,-13.779907,-0.79134382,4417720000,0,0
7/7/2022,1736.01001,1772.300049,1736.01001,1769.599976,1769.599976,36.290039,42.049927,2.434078655,4057770000,0,1
7/8/2022,1767.579956,1780.130005,1752.939941,1769.359985,1769.359985,27.190064,-0.239991,-0.013561879,3521620000,0,0
7/11/2022,1765.599976,1765.599976,1729.650024,1732.01001,1732.01001,35.949952,-37.349975,-2.110931372,3423480000,0,2
7/12/2022,1728.52002,1743.170044,1719.23999,1728.180054,1728.180054,23.930054,-3.829956,-0.221127821,3817210000,0,0
7/13/2022,1715.469971,1732.599976,1700.939941,1726.040039,1726.040039,31.660035,-2.140015,-0.123830558,4109390000,0,0
7/14/2022,1712.290039,1712.290039,1684.849976,1707.51001,1707.51001,27.440063,-18.530029,-1.073557309,4199690000,0,0
7/15/2022,1724.099976,1744.369995,1708.900024,1744.369995,1744.369995,35.469971,36.859985,2.158698033,4143800000,0,1
7/18/2022,1758.900024,1772.800049,1734.219971,1738.420044,1738.420044,38.580078,-5.949951,-0.341094551,4046870000,0,0
7/19/2022,1754.72998,1800.01001,1754.72998,1799.319946,1799.319946,45.28003,60.899902,3.503175323,4041070000,0,1
7/20/2022,1797.949951,1829.910034,1797.949951,1827.949951,1827.949951,31.960083,28.630005,1.591156985,4185300000,0,0
7/21/2022,1819.77002,1836.689941,1804.97998,1836.689941,1836.689941,31.709961,8.73999,0.478130706,4132790000,1,0
7/22/2022,1839.359985,1842.199951,1795.290039,1806.880005,1806.880005,46.909912,-29.809936,-1.62302495,3979240000,1,0
